slug,name,family,family_slug,category_id,category_name_pl,category_name_en,weight,weight_gsm,composition,weave,weave_type,fibers,properties,norms,descriptor_pl,descriptor_en,specification_pl,specification_en,description_pl,primary_application_id,primary_application_pl,primary_application_en,primary_application_confidence,secondary_application_id,secondary_application_pl,secondary_application_en,secondary_application_confidence,hero_image_url,product_url_pl,product_url_en,family_url_pl,family_url_en,data_sheet_urls,certificate_urls,source_record_url,colors_count,parameters_count
ardigiprint,ArDigiPrint,ArDigiPrint,ardigiprint,,,,250 g/m²,250,100% PES,Interlock,interlock,pes,,OEKO-TEX 100,"Elastyczna tkanina z PES do druku cyfrowego, 250 g/m²",Flexible Fabric for Digital Printing,"250 g/m², 100% PES, elastyczna tkanina do druku cyfrowego","250 g/m², 100% Polyester, Flexible Fabric for Digital Printing 100% Polyester flexible fabrics for digital printing","Tkanina 100% PES o gramaturze 250 g/m², przeznaczona do druku cyfrowego metodą sublimacyjną. || Wykazuje rozciągliwość zarówno w kierunku osnowy, jak i wątku, co ułatwia montaż i nadruk na gotowych elementach. || Produkt objęty systemem zarządzania jakością zgodnym z ISO 9001, a jego parametry techniczne potwierdzono szeregiem badań według norm EN ISO, obejmujących m.in. odporność wybarwień, wytrzymałość na wypychanie oraz zmianę wymiarów po praniu.",print-signage,"Druk, reklama i oznakowanie","Printing, advertising and signage",92,,,,,https://ariteks.pl/ariteks/fabrics/ardigiprint/images/ardigiprint-mm__c5186ac475.jpg,https://ariteks.pl/fabrics/ardigiprint/ardigiprint,https://ariteks.pl/en/fabrics/ardigiprint/ardigiprint,https://ariteks.pl/fabrics/ardigiprint,https://ariteks.pl/en/fabrics/ardigiprint,,,https://ariteks.pl/ariteks/fabrics/ardigiprint/data/fabric-complete-record.json,2,17
arflexmembrane,ArFlexMembrane,ArFlexMembrane,arflexmembrane,,,,900 g/m²,900,28% PES 2% EL 70% PU,Interlock,interlock,pes|el|pu,stretch,OEKO-TEX 100,Tkanina napinana bez PVC do zastosowań architektonicznych,Tension Fabric Without PVC for Architectural Usage,"900 g/m², 28% PES 2% Elastan 70% Poliuretan, elastyczna membrana zewnętrzna","900 g/m², 28% Polyester 2% Elastane 70% Polyurethane, Flexible Outdoor Membrane","Stosowana w lekkich zadaszeniach zewnętrznych. || Materiał bazowy stanowi dzianina z mieszanki PES i elastanu, powlekana warstwą poliuretanową. || Jest trzykrotnie bardziej elastyczna niż standardowe plandeki i nie zawiera PVC.",architecture-building,Tkaniny architektoniczne i budowlane,Architectural and building fabrics,95,,,,,https://ariteks.pl/ariteks/fabrics/arflexmembrane/images/arflexmembrane-mm__7cfc82870e.jpg,https://ariteks.pl/fabrics/arflexmembrane/arflexmembrane,https://ariteks.pl/en/fabrics/arflexmembrane/arflexmembrane,https://ariteks.pl/fabrics/arflexmembrane,https://ariteks.pl/en/fabrics/arflexmembrane,,,https://ariteks.pl/ariteks/fabrics/arflexmembrane/data/fabric-complete-record.json,7,17
argun-260,ArGun 260,ArGun,argun,outdoor-acrylic,Akryle outdoor barwione w masie,Solution-dyed outdoor acrylics,260 g/m²,260,100% PAN,1/1 Plain,plain,pan,hi-vis|uv-protection,EN ISO 20471|OEKO-TEX 100,"Tkanina akrylowa barwiona w masie, 260 g/m²","100% Acrylic Solution Dyed Fabric, 260 gr/m'2","260 g/m², 100% Acrylic (PAN), tkanina zewnętrzna barwiona w masie, odporna na wszelkie warunki atmosferyczne","260 g/m², 100% Acrylic, All wheather resistant solution dyed outdoor fabric","Tkanina o gramaturze 260 g/m² wykonana w 100% z włókna akrylowego (PAN) barwionego w masie, co zapewnia wyjątkową stabilność koloru i odporność na działanie promieniowania UV. || Przeznaczona do zastosowań zewnętrznych: markizy, żeglarstwo, meble ogrodowe, parasole słoneczne, osłony przeciwsłoneczne oraz aplikacje motoryzacyjne. || Tkanina wykazuje właściwości antybakteryjne oraz wodoodporność (hydrofobową), a jej parametry potwierdzone są szeregiem norm, m.in. EN ISO 13934-1, EN ISO 4920 i ISO 105 B02.",transport,Tkaniny dla transportu,Transport fabrics,55,,,,,https://ariteks.pl/ariteks/fabrics/argun-260/images/argun-260-main-pic-m__192f7e3d19.jpg,https://ariteks.pl/fabrics/argun/argun-260,https://ariteks.pl/en/fabrics/argun/argun-260,https://ariteks.pl/fabrics/argun,https://ariteks.pl/en/fabrics/argun,https://ariteks.pl/ariteks/fabrics/argun-260/documents/argun-260-ds__c771b46f95.pdf,https://ariteks.pl/ariteks/fabrics/argun-260/documents/argun-260-6077-en-iso-105-b02__a62d7cd32f.pdf|https://ariteks.pl/ariteks/fabrics/argun-260/documents/argun-260-6077-en-iso-105-b04__38ff3771e8.pdf|https://ariteks.pl/ariteks/fabrics/argun-260/documents/argun-260-6077-en-iso-105-d01__7553b27cb8.pdf|https://ariteks.pl/ariteks/fabrics/argun-260/documents/argun-260-6077-en-iso-105-e04__00d6e43ef3.pdf|https://ariteks.pl/ariteks/fabrics/argun-260/documents/argun-260-6077-en-iso-105-e05__e70f40cd20.pdf|https://ariteks.pl/ariteks/fabrics/argun-260/documents/argun-260-6077-en-iso-105-e06__a2fbc5702c.pdf|https://ariteks.pl/ariteks/fabrics/argun-260/documents/argun-260-6077-en-iso-105-x12__4c0225231a.pdf|https://ariteks.pl/ariteks/fabrics/argun-260/documents/argun-260-6082-en-iso-105-b02__f9fa5e39b2.pdf|https://ariteks.pl/ariteks/fabrics/argun-260/documents/argun-260-6082-en-iso-105-b04__1e35d09474.pdf|https://ariteks.pl/ariteks/fabrics/argun-260/documents/argun-260-6082-en-iso-105-d01__a725cf6162.pdf|https://ariteks.pl/ariteks/fabrics/argun-260/documents/argun-260-6082-en-iso-105-e04__57d0a10904.pdf|https://ariteks.pl/ariteks/fabrics/argun-260/documents/argun-260-6082-en-iso-105-e05__ea23203ab5.pdf|https://ariteks.pl/ariteks/fabrics/argun-260/documents/argun-260-6082-en-iso-105-e06__9f1fc3738c.pdf|https://ariteks.pl/ariteks/fabrics/argun-260/documents/argun-260-6082-en-iso-105-x12__ae9e2c280f.pdf,https://ariteks.pl/ariteks/fabrics/argun-260/data/fabric-complete-record.json,12,17
arinter,ArInter,ArInter,arinter,,,,250 g/m²,250,92% PES 8% EL,Interlock,interlock,pes|el,hi-vis|fr|stretch|antibacterial|uv-protection,EN ISO 20471|OEKO-TEX 100|EN 13758|EN ISO 14116,Naprężone konstrukcje tkaninowe do dekoracji wnętrz,Tension Fabric Stuctures for Inside Decoration,"250 g/m², 92% Polyester 8% Elastane, elastyczna, brudoodporna, antybakteryjna, tkanina naprężona","250 g/m², 92% Polyester 8% Elastane, Flexible, Dirt Repellent, Antibacterial, Tension Fabric","ArInter może być stosowana przez projektantów i architektów do aranżacji wnętrz || oraz nadawania funkcjonalności przestrzeni. || Możliwe jest dodanie dodatkowych właściwości, takich jak ostrzegawczość hi-vis. Tkanina posiada fotokatalityczną funkcję neutralizacji zapachów. || Właściwości trudnopalne są szczególnie przydatne w zastosowaniach wewnętrznych. || Dowolne walory estetyczne można uzyskać poprzez tworzenie płaskich lub zakrzywionych form, kul, || piramid, spiral lub sześcianów.",architecture-building,Tkaniny architektoniczne i budowlane,Architectural and building fabrics,95,,,,,https://ariteks.pl/ariteks/fabrics/arinter/images/arinter-mm__0143fd7813.jpg,https://ariteks.pl/fabrics/arinter/arinter,https://ariteks.pl/en/fabrics/arinter/arinter,https://ariteks.pl/fabrics/arinter,https://ariteks.pl/en/fabrics/arinter,,https://ariteks.pl/ariteks/fabrics/arinter/documents/aatcc-147-astme-2149__1eb96aaa84.pdf|https://ariteks.pl/ariteks/fabrics/arinter/documents/en-6940-en6941__903e35eb90.pdf|https://ariteks.pl/ariteks/fabrics/arinter/documents/en-iso-13934-1__6a7a101efd.pdf|https://ariteks.pl/ariteks/fabrics/arinter/documents/en-iso-13937-1-en-iso-13938-1__b0730ef8a5.pdf|https://ariteks.pl/ariteks/fabrics/arinter/documents/en-14419-iso-7211-5__da76fbf421.pdf|https://ariteks.pl/ariteks/fabrics/arinter/documents/aatcc-183-en-iso-105-d01__d78369c412.pdf|https://ariteks.pl/ariteks/fabrics/arinter/documents/en-iso-105-b02__edce0fd702.pdf,https://ariteks.pl/ariteks/fabrics/arinter/data/fabric-complete-record.json,11,17
arastar,ArAstar,ArAstar & ArSotina,arastar-arsotina,lining,Podszewki,Lining fabrics,60 g/m²,60,100% PES,1/1 Plain,plain,pes,,OEKO-TEX 100,Podszewkowa tkanina poliestrowa 100%,100% polyester lining fabric,"60 g/m², 100% Polyester, tkanina płócienna 1/1","60 g/m², 100% Polyester, 1/1 Plain Woven Fabric","ArAstar, tkanina taftowa 100% Polyester przeznaczona do podszewek odzieżowych. || Może być stosowana jako podszewka wewnętrzna w obuwiu. || ArAstar to najbardziej ekonomiczna tkanina tkana dostępna na rynku jako materiał tekstylny.",outdoor-functional,Outdoor i odzież funkcjonalna,Outdoor and functional apparel,55,,,,,https://ariteks.pl/ariteks/fabrics/arastar/images/arastar-main-pic-m__a3420d26aa.jpg,https://ariteks.pl/fabrics/arastar-arsotina/arastar,https://ariteks.pl/en/fabrics/arastar-arsotina/arastar,https://ariteks.pl/fabrics/arastar-arsotina,https://ariteks.pl/en/fabrics/arastar-arsotina,https://ariteks.pl/ariteks/fabrics/arastar/documents/arastar-ds__d32586616c.pdf,,https://ariteks.pl/ariteks/fabrics/arastar/data/fabric-complete-record.json,4,17
ardoku,ArDoku,ArDoku & ArDolu,ardoku-ardolu,laminates-3l,Laminaty 3-warstwowe TPU,3-layer TPU laminates,300 g/m²,300,84% PES 10% PU 6% El,1/1 Plain,plain,pes|pu|el,hi-vis|stretch,EN ISO 20471|EN 343|OEKO-TEX 100,Tkanina softshell 84% Polyester 10% Pu 6% Elastane,84% Polyester 10% Pu 6% Elastane softshell fabric,"300 g/m², 84% Polyester 10% Pu 6% Elastane, laminat 3-warstwowy, tkanina softshell","300 g/m², 84% Polyester 10% Pu 6% Elastane, 3 layer laminated, Softshell Fabric","ArDoku to tkanina softshell w składzie 84% Polyester, 10% Pu, 6% Elastane. Warstwę zewnętrzną stanowi elastyczna tkanina wierzchnia, warstwę środkową – oddychająca membrana TPU, natomiast warstwę wewnętrzną – dzianina polarowa. || Podstawowe zastosowanie to kurtki zimowe. || ArDoku posiada certyfikację zgodną z EN 343 oraz EN 20471.",hivis,Odzież ostrzegawcza hi-vis,High-visibility apparel,90,,,,,https://ariteks.pl/ariteks/fabrics/ardoku/images/ardoku-main-pic-m__960fba1778.jpg,https://ariteks.pl/fabrics/ardoku-ardolu/ardoku,https://ariteks.pl/en/fabrics/ardoku-ardolu/ardoku,https://ariteks.pl/fabrics/ardoku-ardolu,https://ariteks.pl/en/fabrics/ardoku-ardolu,https://ariteks.pl/ariteks/fabrics/ardoku/documents/ardoku-ds__6afc46495a.pdf,,https://ariteks.pl/ariteks/fabrics/ardoku/data/fabric-complete-record.json,10,19
ardolu,ArDolu,ArDoku & ArDolu,ardoku-ardolu,laminates-3l,Laminaty 3-warstwowe TPU,3-layer TPU laminates,210 g/m²,210,95% PES 5% PU,1/1 Plain,plain,pes|pu,hi-vis,EN ISO 20471|EN 343|OEKO-TEX 100,Tkanina laminowana 95% poliester 5% PU,95% Polyester 5% Pu bonded fabric,"210 g/m², 95% PES 5% elastan, laminat 3-warstwowy, tkanina bonded","210 g/m², 95% Polyester 5% Polyurethane, 3 layer laminated, Bonded Fabric","ArDolu to tkanina bonded składająca się w 95% z poliestru i w 5% z PU. Warstwę zewnętrzną stanowi tkanina tkana, warstwę środkową – oddychająca membrana TPU, a warstwę wewnętrzną – dzianina. || Podstawowe zastosowanie to zimowe parki oraz kurtki przeciwdeszczowe. || ArDolu posiada certyfikaty zgodności z normami EN 343 oraz EN 20471.",hivis,Odzież ostrzegawcza hi-vis,High-visibility apparel,92,,,,,https://ariteks.pl/ariteks/fabrics/ardolu/images/ardolu-main-pic-m__996d6d1de6.jpg,https://ariteks.pl/fabrics/ardoku-ardolu/ardolu,https://ariteks.pl/en/fabrics/ardoku-ardolu/ardolu,https://ariteks.pl/fabrics/ardoku-ardolu,https://ariteks.pl/en/fabrics/ardoku-ardolu,https://ariteks.pl/ariteks/fabrics/ardolu/documents/ardolu-ds__e04f532ad5.pdf,,https://ariteks.pl/ariteks/fabrics/ardolu/data/fabric-complete-record.json,4,19
aribez,Ari Bez,AriPam,aripam,aripam-spun,Tkaniny z włókna AriPam,AriPam spun fabrics,180 g/m²,180,100% AriPam,1/1 Plain,plain,aripam,uv-protection,EN 13758|OEKO-TEX 100,Tkanina płócienna 100% AriPam odporna na promieniowanie UV,100% AriPam uv resistant plain fabric,"180 g/m², 100% AriPam, ochrona przed promieniowaniem UV, tkanina o splocie płóciennym 1/1","180 g/m², 100% AriPam, Uv protective, 1/1 Plain Woven Fabric",Tkanina płócienna zgrzebna 100% AriPam. || Stosowana jako podszewka wewnętrzna obuwia. || Może być również wykorzystywana w zewnętrznych wyrobach odzieżowych przeznaczonych do zastosowań medycznych.,outdoor-functional,Outdoor i odzież funkcjonalna,Outdoor and functional apparel,90,,,,,https://ariteks.pl/ariteks/fabrics/aribez/images/aribez-main-pic-m__422386b687.jpg,https://ariteks.pl/fabrics/aripam/aribez,https://ariteks.pl/en/fabrics/aripam/aribez,https://ariteks.pl/fabrics/aripam,https://ariteks.pl/en/fabrics/aripam,https://ariteks.pl/ariteks/fabrics/aribez/documents/aribez-ds__2684ea950d.pdf,,https://ariteks.pl/ariteks/fabrics/aribez/data/fabric-complete-record.json,1,17
arigabardin-245,Ari Gabardin 245,AriPam,aripam,aripam-spun,Tkaniny z włókna AriPam,AriPam spun fabrics,245 g/m²,245,100% AriPam,Twill,twill,aripam,hi-vis|uv-protection,EN ISO 20471|EN 343|EN 13758|OEKO-TEX 100,Tkanina twillowa 100% AriPam odporna na promieniowanie UV,100% AriPam uv resistant twill fabric,"245 g/m², 100% AriPam, ochrona UV, tkanina w splocie skośnym 3/1 S Twill","245 g/m², 100% AriPam, Uv protective, 3/1 S Twill Woven Fabric","Tkanina twillowa przędzona 100% AriPam. || Stosowana jako podszewka wewnątrz obuwia. || Ari Gabardin 245 może być również wykorzystywana do produkcji kurtek outdoorowych, kamizelek ostrzegawczych, spodni i spodenek roboczych.",outdoor-functional,Outdoor i odzież funkcjonalna,Outdoor and functional apparel,78,,,,,https://ariteks.pl/ariteks/fabrics/arigabardin-245/images/arigabardin-245-main-pic-m__3b953098d7.jpg,https://ariteks.pl/fabrics/aripam/arigabardin-245,https://ariteks.pl/en/fabrics/aripam/arigabardin-245,https://ariteks.pl/fabrics/aripam,https://ariteks.pl/en/fabrics/aripam,https://ariteks.pl/ariteks/fabrics/arigabardin-245/documents/arigabardin-245-ds__b712b52b2f.pdf,https://ariteks.pl/ariteks/fabrics/arigabardin-245/documents/arigabardin-245-5469-aatcc-79__b9ba588bce.pdf,https://ariteks.pl/ariteks/fabrics/arigabardin-245/data/fabric-complete-record.json,3,17
arigabardin-77,Ari Gabardin 7/7,AriPam,aripam,aripam-spun,Tkaniny z włókna AriPam,AriPam spun fabrics,390 g/m²,390,100% AriPam,Twill,twill,aripam,uv-protection,EN 13758|OEKO-TEX 100,Ciężka tkanina twillowa 100% AriPam odporna na promieniowanie UV,100% AriPam uv resistant heavy twill fabric,"390 g/m², 100% AriPam, ochrona przed promieniowaniem UV, tkanina w splocie 3/1 S Twill","390 g/m², 100% AriPam, Uv protective, 3/1 S Twill Woven Fabric","Ciężka tkanina twillowa 100% AriPam z przędzy zgrzeblnej. || Stosowana jako podszewka wewnątrz obuwia. || AriPam Gabardin 7/7 może być również wykorzystywany do produkcji kurtek zimowych, spodni i spodenek.",outdoor-functional,Outdoor i odzież funkcjonalna,Outdoor and functional apparel,80,,,,,https://ariteks.pl/ariteks/fabrics/arigabardin-77/images/arigabardin-77-main-pic-m__ad934d7e74.jpg,https://ariteks.pl/fabrics/aripam/arigabardin-77,https://ariteks.pl/en/fabrics/aripam/arigabardin-77,https://ariteks.pl/fabrics/aripam,https://ariteks.pl/en/fabrics/aripam,https://ariteks.pl/ariteks/fabrics/arigabardin-77/documents/arigabardin-77-ds__141c6f984a.pdf,,https://ariteks.pl/ariteks/fabrics/arigabardin-77/data/fabric-complete-record.json,2,17
aripenye,Ari Penye,AriPam,aripam,aripam-spun,Tkaniny z włókna AriPam,AriPam spun fabrics,140 g/m²,140,100% AriPam,Twill,twill,aripam,uv-protection,EN 13758|OEKO-TEX 100,Dzianina jersey 100% AriPam odporna na promieniowanie UV,100% AriPam uv resistant jersey fabric,"140 g/m², 100% AriPam, ochrona UV, dzianina jersey","140 g/m², 100% AriPam, Uv protective, Jersey Knit Fabric",Dzianina jersey w 100% z włókna AriPam. || Stosowana jako podszewka wewnątrz obuwia. || Dzianina Ari Penye może być również wykorzystywana do produkcji koszulek promocyjnych.,outdoor-functional,Outdoor i odzież funkcjonalna,Outdoor and functional apparel,85,,,,,https://ariteks.pl/ariteks/fabrics/aripenye/images/aripenye-main-pic-m__9056504787.jpg,https://ariteks.pl/fabrics/aripam/aripenye,https://ariteks.pl/en/fabrics/aripam/aripenye,https://ariteks.pl/fabrics/aripam,https://ariteks.pl/en/fabrics/aripam,https://ariteks.pl/ariteks/fabrics/aripenye/documents/aripenye-ds__ed9574847c.pdf,,https://ariteks.pl/ariteks/fabrics/aripenye/data/fabric-complete-record.json,3,16
aripike,Ari Pike,AriPam,aripam,aripam-spun,Tkaniny z włókna AriPam,AriPam spun fabrics,210 g/m²,210,100% AriPam,Twill,twill,aripam,uv-protection,EN 13758|OEKO-TEX 100,100% AriPam tkanina pique odporna na promieniowanie UV,100% AriPam uv resistant pique fabric,"210 g/m², 100% AriPam, ochrona UV, dzianina pique","210 g/m², 100% AriPam, Uv protective, Pique Knit Fabric",Dzianina pique w 100% z włókna AriPam. || Stosowana jako wyściółka wewnętrzna obuwia. || AriPam pique może być również wykorzystywana do produkcji koszulek promocyjnych.,outdoor-functional,Outdoor i odzież funkcjonalna,Outdoor and functional apparel,85,,,,,https://ariteks.pl/ariteks/fabrics/aripike/images/aripike-main-pic-m__027a6ea607.jpg,https://ariteks.pl/fabrics/aripam/aripike,https://ariteks.pl/en/fabrics/aripam/aripike,https://ariteks.pl/fabrics/aripam,https://ariteks.pl/en/fabrics/aripam,https://ariteks.pl/ariteks/fabrics/aripike/documents/aripike-ds__21d826a62a.pdf,,https://ariteks.pl/ariteks/fabrics/aripike/data/fabric-complete-record.json,2,16
arpo,ArPo,ArPo,arpo,fleece,Polary,Fleece fabrics,290 g/m²,290,100% PES,,plain,pes,,OEKO-TEX 100,"Polarna dzianina polarowa 100% PES, 290 g/m²",100% polyester polar fabric,"290 g/m², dzianina polarowa 100% Polyester (PES)","290 g/m², 100% Polyester polar knit fabric","ArPo to mikro dzianina polarowa przeznaczona przede wszystkim do produkcji kurtek zimowych oraz odzieży roboczej na chłodne warunki atmosferyczne. || Struktura polaru zapewnia skuteczną izolację termiczną – tkanina może pełnić funkcję materiału wierzchniego lub podszewki termoizolacyjnej. || Wyrób spełnia wymagania szeregu norm EN ISO w zakresie odporności wybarwień (pranie, tarcie, pot, światło, chlorowanie), wytrzymałości na wypychanie (EN ISO 13938-1) oraz zmian wymiarów po praniu (EN ISO 5077), co potwierdza jego przydatność do zastosowań w odzieży roboczej i ochronnej.",outdoor-functional,Outdoor i odzież funkcjonalna,Outdoor and functional apparel,72,,,,,https://ariteks.pl/ariteks/fabrics/arpo/images/arpo-main-pic-m__c677688f06.jpg,https://ariteks.pl/fabrics/arpo/arpo,https://ariteks.pl/en/fabrics/arpo/arpo,https://ariteks.pl/fabrics/arpo,https://ariteks.pl/en/fabrics/arpo,https://ariteks.pl/ariteks/fabrics/arpo/documents/arpo-ds__941f04e94e.pdf,,https://ariteks.pl/ariteks/fabrics/arpo/data/fabric-complete-record.json,4,16
arsotina,ArSotina,ArAstar & ArSotina,arastar-arsotina,lining,Podszewki,Lining fabrics,140 g/m²,140,100% PES,1/1 Plain,plain,pes,,OEKO-TEX 100,Podszewkowa tkanina poliestrowa 100%,100% polyester lining fabric,"140 g/m², 100% Polyester, tkanina płócienna 1/1","140 g/m², 100% Polyester, 1/1 Plain Woven Fabric","ArSotina, podszewkowa tkanina sotina 100% Polyester do wyrobów odzieżowych. || Może być stosowana jako podszewka wewnętrzna w obuwiu. || ArSotina to trwała tkanina podszewkowa przeznaczona do bardziej wymagających warunków użytkowania.",outdoor-functional,Outdoor i odzież funkcjonalna,Outdoor and functional apparel,55,,,,,https://ariteks.pl/ariteks/fabrics/arsotina/images/arsotina-main-pic-m__837f6c37af.jpg,https://ariteks.pl/fabrics/arastar-arsotina/arsotina,https://ariteks.pl/en/fabrics/arastar-arsotina/arsotina,https://ariteks.pl/fabrics/arastar-arsotina,https://ariteks.pl/en/fabrics/arastar-arsotina,https://ariteks.pl/ariteks/fabrics/arsotina/documents/arsotina-ds__8d1956f149.pdf,,https://ariteks.pl/ariteks/fabrics/arsotina/data/fabric-complete-record.json,4,17
arclean-250,ArClean 250,ArClean,arclean,cleaning,Tkaniny czyszczące,Cleaning fabrics,250 g/m²,250,80% PES 20% PA6,Plain,plain,pes|pa66,,OEKO-TEX 100,Mikrowłóknina czyszcząca 80% PES / 20% PA – dzianina kolumienkowa 250 g/m²,80% polyester 20% polyamide microfiber cleaning cloth fabric,"250 g/m², 80% Polyester (PES) 20% Polyamide (PA6), dzianina kolumienkowa z mikrowłókna","250 g/m², 80% Polyester 20% Polyamide, microfiber warp knit fabric","Tkanina ArClean 250 to dzianina kolumienkowa z mikrowłókna o gramaturze 250 g/m², przeznaczona przede wszystkim do produkcji ścierek i chust czyszczących stosowanych w przemyśle i sektorze profesjonalnych usług porządkowych. || Struktura mikrowłókna (80% PES / 20% PA6) zapewnia wysoką chłonność oraz skuteczność usuwania zanieczyszczeń bez użycia środków chemicznych. || Materiał dostępny jest w kolorach neonowych i produkowany w dużych szerokościach, co ułatwia wydajne krojenie i konfekcjonowanie na skalę przemysłową. || Wyrób objęty jest systemem zarządzania jakością ISO 9001 oraz weryfikowany według szeregu norm EN ISO dotyczących odporności wybarwień, wytrzymałości na wypychanie i stabilności wymiarowej.",professional-cleaning,Czyszczenie profesjonalne,Professional cleaning,97,,,,,https://ariteks.pl/ariteks/fabrics/arclean-250/images/arclean-250-main-pic-m__59b7d778ef.jpg,https://ariteks.pl/fabrics/arclean/arclean-250,https://ariteks.pl/en/fabrics/arclean/arclean-250,https://ariteks.pl/fabrics/arclean,https://ariteks.pl/en/fabrics/arclean,https://ariteks.pl/ariteks/fabrics/arclean-250/documents/arclean-250-ds__05c390e032.pdf,,https://ariteks.pl/ariteks/fabrics/arclean-250/data/fabric-complete-record.json,0,16
